32439:239,1499,302,4542,654,866,650,361,84,224
32451:17,239,395,302,654,568,616,58,13346,1558
32477:30733,11072,50871,19528,38522,51232,36432,56595,31597,9674
32493:3563,1212,17,58,616,4008,302,294,5575,654
32495:3131,1212,17,302,654,76,616,58,8,866
32533:6545,16340,24517,86938,123024,13894,47041,901,2512,6616
32546:669,6545,17,302,654,76,616,58,8,866
32565:1825,2942,2228,85460,101609,6545,17,302,654,76
32571:418,2813,5407,17,7523,422,302,101033,8,84
32580:2869,7548,1412,2031,4292,8566,9916,848,1335,8111
32583:51123,17,302,654,76,616,58,8,866,84
32584:25641,51123,17,302,654,76,616,58,8,866
32624:110752,17,302,654,76,616,58,8,866,84
32625:28926,3423,500,1884,3137,5767,2967,986,3374,2241
32628:28926,17,302,654,76,616,58,8,866,3163
32641:45365,7201,5452,54147,48601,68689,18260,60594,6846,32652
32647:20351,17,182,302,84,654,616,76,1245,866
32656:30724,2073,4828,2679,76,1196,273,120840,483,239
32667:3792,30724,17,302,654,76,616,58,8,866
32675:921,56455,81708,54178,21193,75860,111031,62290,1899,64343
32684:58,1804,4174,1313,2469,289,530,73,4669,101
32701:16960,108635,17,302,654,76,616,58,8,866
32707:3578,16960,17,302,654,76,616,58,8,866
32715:6379,13895,23824,14790,50442,35823,60950,4339,2548,7885
32751:6840,37121,5022,40,81,1196,736,698,226,17
32773:18287,13051,69736,37838,1546,78104,68282,120187,54751,33254
32776:3514,74338,37507,27004,7787,45742,10881,28866,77811,73299
32780:94460,84669,95594,25820,21122,38798,27771,56642,74797,92269
32817:378,27597,27575,33274,56361,63862,104353,108744,225,3915
32819:64272,17,302,654,76,616,58,8,866,84
32822:3157,29003,64272,17,302,654,76,616,58,8
32823:6670,35607,96195,51990,88399,65854,72233,57114,46250,112441
32843:14955,8483,2548,24790,62820,26981,16568,76,29004,4952
32871:394,2185,89861,11405,74382,14832,75562,15364,2955,76
32879:17738,398,429,44795,2602,49052,62330,20161,58304,80722
32893:2153,7235,877,13194,2582,2642,5738,10267,8252,168
32902:1055,2582,17,302,654,76,616,58,8,866
32917:92818,64456,1066,1389,4372,54036,4174,34515,25811,37574
32919:690,4828,2609,76,24296,84,358,8,120,354
32921:11401,11281,39936,62840,29573,73201,33223,13625,5928,7526
32936:71609,52001,45699,65976,71543,83195,53982,45800,96319,100847
32953:112360,17,302,654,76,616,58,8,866,84
32955:3387,3017,3588,29,76,354,31726,8,116,4205
32977:3847,408,17,302,654,76,616,58,8,866
32978:32010,412,6894,761,17,52097,2715,8216,1002,1568
32982:52097,17,302,654,76,616,58,8,866,84
32984:37653,3184,1326,1460,1127,5287,5767,802,2194,76
32986:12586,3184,17,302,654,76,616,58,8,866
32994:16596,3184,17,302,654,76,616,58,8,866
33005:76594,61929,76357,54763,90254,76,81722,944,2548,395
33043:29,3234,17,866,654,2447,354,2618,239,138
33045:21286,28060,29027,3995,8387,25409,32196,64870,14027,112857
33108:34747,73305,43727,760,168,2318,1528,10267,719,1326
33135:49736,40,4755,1352,2275,1460,70,81,1400,2579
33136:17,223,70,866,301,1102,2369,564,100505,354
33149:6450,899,48,4420,3730,76,866,58,29,17
33151:33504,35355,69909,52930,6156,986,82466,51863,32864,50352
33181:17,301,986,76,84,1462,138,7806,650,866
33201:40,7806,17,302,654,76,616,58,8,866
33206:168,7806,17,302,654,76,616,58,8,866
33207:14113,7806,17,302,654,76,616,58,8,866
33225:1340,1875,653,2351,81,7630,12722,1065,877,26848
33232:81372,273,18291,26751,116092,37710,98968,17,28536,302
33258:9537,255,17,302,654,76,616,58,8,866
33261:3039,255,17,302,654,76,616,58,8,866
33268:52770,4112,17,302,654,76,616,58,8,866
33316:239,302,654,84,58,866,616,29,76,650
33346:8566,2030,447,29,654,650,84,7210,239,58
33352:48,899,1187,6945,14370,1119,4420,6450,2935,891
33355:17427,28879,17590,46905,21822,49458,66922,5363,4996,15720
33364:9572,13657,17,103,1165,7779,11146,4268,39826,2955
33373:1606,12776,14750,654,17,3739,616,4364,409,224
33374:33055,92196,63121,54167,96177,429,2345,25,17,302
33406:30317,7684,15371,30539,14118,81303,107438,75136,66687,8218
33409:25363,1201,10611,39828,65522,17342,16621,30556,108822,18083
33421:4671,7622,64018,20043,18491,9594,1104,37012,32294,94677
33432:194,17,9581,84,616,302,654,5998,76,58
33443:22035,12948,68484,88806,2708,1693,33660,18017,18020,29
33453:16034,87670,63384,17,302,654,76,616,58,8
33454:11637,13277,61444,104976,70038,8731,36630,25103,22,1608
33491:13677,5538,22533,8566,91492,52904,399,1696,1400,38470
33525:3177,39442,2068,14947,24156,34298,46436,27409,41633,28011
33527:8566,17,302,654,76,616,58,8,866,84
33528:51952,36771,17,1558,431,2021,76,1539,3368,5975
33539:13065,378,35320,1245,654,17,5604,2030,4328,302
33541:5783,41506,106214,49882,2153,760,2337,10267,1205,11898
33547:669,120638,17,302,654,76,616,58,8,866
33554:120638,17,302,654,76,616,58,8,866,84
33557:19350,103630,86808,86058,37274,99983,8619,76468,82807,2869
33561:22018,28594,80357,103264,441,6381,76,1002,2715,83913
33582:22018,17,302,654,76,616,58,8,2898,30598
33590:7437,6073,35320,407,8,84,1239,76,564,568
33614:35320,17,302,654,76,616,58,8,866,7075
33615:518,9581,8089,23430,5998,76,14636,902,564,29
33616:45824,71201,1539,2967,1951,81,22597,41065,3509,19275
33621:53672,4117,17,302,654,76,616,58,8,866
33652:53672,17,302,654,76,616,58,8,866,84
33701:57714,62401,84235,60741,115008,28839,73938,2703,2946,4239
33702:7941,39963,72762,92276,104301,1604,13893,76384,57419,105302
33707:731,2967,3423,780,1023,138,986,1749,352,23317
33721:22533,13677,5538,52904,9537,399,1696,1400,38470,2904
33722:6186,1002,3193,9914,15419,1472,21620,24390,13957,47232
33737:354,4181,17,224,84,29,1245,302,3588,138
33752:200,17,302,654,76,616,354,58,8,866
33783:8066,17,1902,302,654,2100,76,3955,616,2077
33787:16217,483,7211,81,986,2967,17,140,302,2579
33789:8199,6304,17,302,654,76,616,58,8,866
33807:4792,7994,168,574,12118,463,76,1400,719,2642
33808:2614,3992,76,29288,225,7844,38231,53892,8772,18793
33809:18867,1326,76,342,81,1220,1344,17,1462,302
33837:12722,1326,17,302,654,76,616,58,8,866
33841:36208,1326,17,302,654,76,616,58,8,866
33844:56465,453,76,1730,2512,1069,2414,302,17,70
33859:25552,56465,17,302,654,76,616,58,8,866
33866:76,56465,17,302,654,616,58,8,866,84
33868:57825,16376,2200,3918,116416,52139,17,302,654,76
33869:19708,94067,53064,107878,15299,19561,76114,53364,10180,70575
33874:30572,787,25826,431,24296,94478,866,24463,66277,103
33884:603,44227,4656,40900,50016,36658,14268,6224,41417,181
33910:82400,429,1876,1987,17883,2076,947,32755,19789,7067
33921:224,105234,17,302,654,76,616,58,8,866
33988:1803,105234,17,302,654,76,616,58,8,866
33998:54357,15716,52687,98968,14721,1471,18291,116092,7874,62244
34022:7680,62244,17,302,654,76,616,58,8,866
34027:225,2107,69148,65648,116263,36541,91690,15207,59447,26360
34041:931,1535,409,8283,23951,1825,2700,27910,22416,70
34048:5468,19910,27819,119730,68946,84004,2522,68175,103941,66470
34054:331,19910,17,302,654,76,616,58,8,866
34068:875,6945,48,1187,14370,496,899,1389,1057,76
34092:14504,37146,10775,104766,54479,89028,48337,27165,83353,56697
34093:7869,13903,1160,24491,69957,93840,110719,114230,99539,70386
34105:11401,62840,29573,1754,77581,3250,92129,28511,33223,83173
34106:14508,9354,8454,64,11973,49038,2982,62451,117,3307
34119:22674,14508,17,302,654,76,616,58,8,866
34124:1348,3730,485,866,76,6141,7003,138,239,301
34148:5022,12223,40,7911,866,17,302,70,1069,81
34172:128,675,20408,56244,47321,3911,78361,50572,50818,68631
34174:17,855,2548,84,953,518,1786,8983,1267,19369
34179:80861,60686,22766,45660,64384,1451,3190,285,17,302
34188:239,1499,749,3730,4542,736,361,273,224,518
34227:50402,17,4018,302,19465,6963,654,76,902,1567
34292:776,356,17,42105,394,83820,302,58,654,616
34293:9265,83820,17,302,654,76,616,58,8,866
34304:1549,5117,17,774,353,4268,1744,947,84,1196
34309:7941,13893,5851,37503,38795,18747,1928,39963,78787,79127
34318:3150,7941,17,302,654,76,616,58,8,866
34335:997,17,302,654,76,616,58,8,866,84
34341:5697,103454,24310,19919,33217,104213,34015,33613,99831,48317
34347:16299,50090,60217,33217,17,302,654,76,616,58
34350:6412,59062,33217,17,302,654,76,616,123191,109279
34378:6145,1158,68750,953,33217,17,302,654,76,616
34398:83265,25306,90254,25510,115980,38658,42438,68448,6690,2223
34403:13695,3290,37164,19406,35426,16745,8409,66983,18994,39438
34421:239,302,1512,866,7409,58,84,650,29,654
34433:14858,168,76,719,1326,17,14754,9874,4672,1400
34468:3516,6836,229,500,81,76,29,5767,17,3137
34470:1023,17,302,76,654,866,168,29,70,81
34492:12223,39162,17,866,40,302,654,1069,70,564
34498:88604,102947,117230,55694,23843,533,14653,67281,10173,61502
34499:12617,22801,5726,28166,18892,805,457,3030,3092,99359
34511:12617,99359,385,43848,17,20534,69560,119398,54187,61336
34512:7235,6097,15623,40,1069,96,10267,16,81,5738
34523:3176,30561,17,302,654,76,616,58,8,866
34527:28926,42354,11884,500,1884,986,17,3423,3374,780
34529:591,861,239,866,302,58,654,301,70,736
34541:678,26571,931,28248,17,378,1352,6328,654,4755
34552:924,31496,11808,26722,52022,34711,75612,30110,69340,111816
34553:74880,3389,2162,48,17,875,1187,888,4299,1119
34579:61189,11015,7694,17234,24534,18996,104250,114939,101798,106748
34594:8168,61348,73175,46937,112114,61100,17,76,866,4919
34603:1913,40263,31633,56363,35000,76,6387,17,2848,500
34628:64481,5785,48643,37342,58050,65936,43199,70242,96519,107640
34632:224,1318,2665,34634,109903,1220,650,20830,19912,56665
34681:98703,116968,17,34904,75264,29456,50583,50871,99466,47616
34697:40543,51830,11303,84930,39637,63540,112852,86035,98022,101574
34698:353,2268,1951,17,21738,42994,10046,4707,33263,58
34702:23980,17,302,76,205,429,616,72974,112800,1277
34703:669,23980,17,302,654,76,616,58,8,866
34709:684,4110,12388,3095,45287,10302,59009,5357,2857,46844
34710:53311,10045,982,24699,87054,12005,3235,155,3368,83800
34717:24699,17,302,654,76,616,58,8,866,84
34740:2097,654,239,289,866,302,650,101,29,301
34741:50023,17,302,654,76,616,58,8,866,84
34742:6082,409,17752,2583,40782,49960,105565,56735,120981,1936
34753:41620,75114,46809,3739,2715,6049,2337,22365,1451,16217
34794:75115,61636,36171,95032,33995,1462,85140,518,1305,1871
34820:496,18239,785,6491,6127,11671,32616,17,500,13737
34833:5724,17,717,302,654,1558,616,1871,76,29
34837:826,5724,17,302,654,76,616,58,8,866
34839:80641,17494,52854,70265,25855,1528,49244,2275,9800,931
34868:2059,25855,17,302,654,76,616,58,8,866
34885:11448,441,3506,5738,2265,69304,378,11928,5767,1002
34895:96,11448,17,302,654,76,616,58,8,866
34896:24854,10163,102308,24381,14584,62976,86200,40725,9043,53711
34901:16669,6379,12165,1787,24854,79364,7418,4586,347,17376
34906:37048,16669,17,302,654,76,616,58,8,866
34917:16669,17,302,654,76,616,58,8,866,84
34936:34251,90412,112434,17,302,654,76,616,58,8
34973:14597,80492,545,31789,10163,7000,17,2275,687,1682
34974:29,289,3234,101,554,4813,866,138,6,736
34976:5582,17,302,654,29,76,616,58,8,866
34978:88144,47099,3112,34020,6284,268,568,73,394,3824
35005:94,1131,1382,533,7468,378,168,294,2121,2935
35021:1023,17,53069,94,1187,654,486,616,302,29
35026:4953,1023,17,302,654,76,616,58,8,866
35086:60900,31225,63964,17,302,654,76,616,58,8
35087:289,101,554,3017,1102,354,302,17,1325,301
35092:16166,47693,364,15184,37265,1412,48,23467,7685,28308
35127:16166,17,302,654,76,616,58,8,866,84
35150:358,2966,17,76,24323,84,8,302,654,616
35151:650,354,289,554,58,2200,614,84,483,902
35166:37773,30977,49182,39668,29532,47327,5767,10519,1709,69113
35167:9497,7833,55959,13894,2048,61710,4600,1526,35494,80793
35176:3423,986,13544,81,5381,51141,2379,17,4194,2967
35211:1356,75903,27127,46547,38284,49796,69907,1884,85202,35191
35212:4475,10438,59900,37528,7334,85445,9594,1787,1471,37539
35214:4979,22801,33223,19089,10543,18892,31619,48992,39619,12233
35229:7680,22801,17,302,654,76,616,58,8,866
35231:11772,28926,986,26992,3137,17,1884,7211,500,2241
35241:441,10536,18783,13,802,616,1002,3506,1119,8
35244:155,20710,26380,108487,3750,72287,83991,109240,58878,61540
35251:36672,17,302,654,76,616,58,8,9748,8006
35255:2848,36672,17,302,654,76,616,58,8,866
35274:12022,36672,17,302,654,76,616,58,8,866
35275:4459,10687,1352,1712,6434,10041,840,8848,1527,2880
35289:7859,10687,17,302,654,76,616,58,8,866
35296:616,10687,17,302,654,76,58,8,866,84
35297:11800,56113,82549,51035,64628,12791,2593,12115,378,1002
35311:35382,8364,13046,5567,1460,14754,4568,4372,1923,16881
35332:9197,17,616,654,58,302,76,409,650,84
35348:591,861,254,294,17,361,70,354,138,302
35365:302,29,999,866,239,301,70,736,224,361
35380:591,861,17,3730,302,58,866,8,29,84
35429:64738,17,302,654,76,616,58,8,866,84
35448:11556,7002,7006,27483,116831,18531,2981,55590,2031,88666
35456:46776,34814,27638,16611,206,88719,654,58995,837,726
35495:2059,6771,367,654,5567,17,302,58,1965,2151
35510:22150,8111,7021,67394,40165,63790,4277,19166,17,3372
35518:780,17,12471,81,5767,378,7211,15139,3423,3739
35525:1218,17,76,70,986,302,654,616,1884,1462
35558:11072,51232,50871,38522,65063,19528,8322,56595,36432,18743
35572:596,5991,17,302,654,58,616,29,76,84
35574:58289,4719,117771,377,15995,8694,1410,17,3514,1403
35576:866,58289,17,302,654,76,616,58,8,84
35582:3378,32261,7649,22713,10178,64973,45641,186,40356,39446
35593:24588,28155,26010,364,486,656,1511,650,225,449
35623:875,6450,4420,6945,74880,17,947,48,3389,1187
35676:1397,4341,4656,34070,306,9054,4889,378,2510,603
35688:17,726,3,395,837,1023,654,302,58,76
35690:866,302,17,654,76,616,58,8,84,29
35691:866,17,302,654,76,616,58,8,84,29
35730:65972,118117,17,302,654,76,616,58,8,866
35746:22572,118117,17,302,654,76,616,58,8,866
35757:27152,37196,5575,3,449,395,97,3886,52552,92895
35771:16882,1806,78240,20534,79315,5017,780,1937,5767,1299
35788:16804,78240,17,302,654,76,616,58,8,866
35806:58,101,554,17,76,302,616,654,650,354
35820:17,302,654,76,58,616,8,866,84,29
35826:829,302,495,29,1476,17,654,58,273,239
35850:1140,1023,162,179,52,194,2062,654,17,4813
35859:8384,17,302,654,76,616,58,8,866,84
35893:709,8384,17,302,654,76,616,58,8,866
35900:944,7800,1239,568,76,16227,29,273,394,285
35901:239,34754,17,302,654,76,616,58,8,866
35932:5398,730,240,110918,6303,2843,14992,10446,5857,76
35941:239,7806,866,650,302,654,301,224,518,1462
35969:15886,37550,20652,877,1326,14754,760,2153,4372,25178
35970:24880,53261,119725,17,302,654,76,616,58,8
35982:2379,12589,3423,1884,500,6545,2204,81,17,2967
35989:11973,2548,1002,58853,17,302,654,76,616,58
35990:48724,69899,46606,118607,114114,24660,27732,101514,11015,96031
35999:11626,55431,76,41385,88254,28670,61791,25481,23964,500
36064:669,27732,17,302,654,76,616,58,8,866
36123:48933,25337,11310,7680,5353,3125,43493,18966,31246,31378
36135:3308,17,12223,3146,866,40,70,226,81,354
36176:3137,12223,17,302,654,76,616,58,8,866
36179:5731,1795,302,654,616,58,29,29979,84,17
36185:5356,3850,2665,5517,11535,10020,8770,116573,50546,2600
36193:3157,5356,17,302,654,76,616,58,8,866
36196:224,61716,14206,1211,105081,51405,7471,875,3923,52328
36210:59826,14206,17,302,654,76,616,58,8,866
36216:7132,44922,297,25530,1326,3786,2275,29181,14754,1418
36221:963,25530,17,302,654,76,616,58,8,866
36225:30317,25530,17,302,654,76,616,58,8,866
36242:226,25530,17,302,654,76,616,58,8,866
36258:7851,13398,73022,93665,2717,16050,17542,219,5472,49393
36261:224,13398,17,302,654,76,616,58,8,866
36268:87601,33505,67165,26628,10223,13789,10891,16629,16532,33833
36313:690,17,7437,616,302,58,654,650,394,76
36315:59623,8001,23599,17674,75402,10273,48361,39168,3977,26093
36319:101069,33762,1256,371,97558,441,76487,47652,5083,1477
36330:680,1358,2073,23934,15193,17,302,58,317,917
36342:3231,17087,27883,1550,31887,69114,97,2583,4194,330
36355:7680,18476,1919,20952,5353,929,26919,123155,43152,87928
36358:12332,776,1600,356,394,650,616,81,409,58
36375:1600,17,302,654,76,616,58,8,866,84
36385:60059,2169,29335,56693,40825,28416,17,302,654,76
36393:60311,60059,17,302,654,76,616,58,8,866
36418:68687,60059,17,302,654,76,616,58,8,866
36419:28926,3423,17,780,2241,1884,76,3137,986,5767
36420:14129,3753,67547,1196,84,17,953,409,3,182
36468:302,3234,495,866,239,36854,17,138,70,26739
36470:2265,40263,357,17,76,2848,81,866,302,564
36471:5550,3348,7153,3902,3850,76,17,2008,5613,866
36488:38653,48899,103489,11169,17,2030,409,58,211,486
36499:1913,40263,76,17,6387,2848,22614,500,866,302
36508:394,6353,6546,17,302,654,1578,94847,650,378
36561:10595,33098,18179,37624,36987,38800,9521,45674,46869,47347
36563:4770,35966,75538,22365,13523,44883,73387,82165,3167,41749
36564:986,29174,2757,57656,2379,65505,1888,77296,1884,3756
36585:25855,2337,2153,168,76,6097,9800,1326,931,1528
36595:591,861,17,58,302,654,8,394,76,1196
36607:49230,2021,19561,533,774,60026,17,9054,866,650
36620:2694,10687,5320,840,23191,4568,20806,931,8848,7859
36642:182,483,2512,17,3711,696,10850,11504,11501,5527
36656:13306,5320,17,302,654,76,616,58,8,866
36689:38953,17,302,654,76,616,58,8,866,84
36696:669,60427,45886,113932,16965,14915,56139,17841,106901,8322
36708:1245,3101,19132,11092,22190,70506,16997,19890,34541,68048
36723:59582,8611,40273,89362,105630,43037,96445,68826,64244,38747
36727:41715,94793,64290,848,2917,986,3423,4048,5122,7228
36730:7067,13832,1876,17,23872,616,302,225,84,654
36790:23872,17,302,654,76,616,58,8,866,84
36797:1451,18914,1965,1382,17,1287,302,84854,8,57951
36902:2757,5550,3348,40,96,1069,11070,2512,358,2414
36948:20884,2185,394,12886,75562,15364,14832,96,3902,2955
36960:1287,1089,76,17,84,58,302,650,1382,568
36961:1133,1089,17,302,654,76,616,58,8,866
36966:23314,90241,39888,61809,17,302,654,76,616,58
36979:36370,90241,17,302,654,76,616,58,8,866
37050:7298,17,3437,10464,302,33628,33446,654,31882,39299
37053:91027,112973,45886,19823,6225,8322,19528,101157,5880,88867
37054:12721,17,302,654,76,616,58,8,866,84
37058:546,2021,4671,866,12223,6190,358,301,138,2265
37078:1498,14557,613,30764,102254,1884,3939,81,71347,2525
37088:1747,11884,22114,3374,780,1749,16404,50243,81,229
37143:17,22114,302,654,76,616,58,8,866,84
37160:2880,20806,63451,37545,4755,1352,6434,7880,5624,5450
37165:518,803,9581,902,76,564,52077,650,29,114
37175:1140,17,302,654,58,616,76,8,29,568
37177:11576,17,302,654,76,616,58,8,866,84
37178:24948,103858,108998,17,302,654,76,616,58,8
37212:1604,13893,5851,39963,37503,83595,8961,79127,71670,103954
37222:510,7585,1389,29,650,46540,736,224,84,76
37240:62487,76735,17,302,654,76,616,58,8,866
37255:76735,17,302,654,76,616,58,8,866,84
37266:2399,76735,17,302,654,76,616,58,8,866
37272:225,76735,17,302,654,76,616,58,8,866
37291:10541,27070,7160,12761,157,2548,197,13995,3196,17
37308:20209,17,302,654,76,616,58,8,866,84
37313:20209,17,302,654,76,616,58,8,866,84
37342:6849,17,302,62795,654,239,616,58,76,29
37358:454,7010,302,11579,29,17,654,84,1245,1549
37380:48932,47228,31748,64213,80499,70125,20706,7010,17,302
37389:7235,168,8252,2642,2153,5738,8860,9874,984,463
37398:709,2401,24010,59774,36535,14918,89880,56333,49277,75582
37399:49349,2869,1460,1164,16829,82722,1326,41529,297,42299
37404:546,13523,5702,866,254,17,302,358,354,138
37443:14444,3915,17,1589,76,1499,7006,226,4261,650
37446:63048,3915,17,302,654,76,616,58,8,866
37480:1803,56965,30357,54703,11019,12962,9794,5023,4394,11470
37501:24481,1803,17,302,654,76,616,58,8,500
37515:239,302,654,84,58,866,616,29,76,650
37516:591,861,17,58,302,654,8,394,76,1196
37521:17,302,654,76,616,58,8,861,866,84
37523:2059,9599,2967,12182,32448,9440,16987,17,12627,302
37530:41668,18251,48239,9293,49133,67167,88148,24161,108419,931
37570:4446,17,302,654,76,616,58,8,866,84
37585:385,4446,17,302,654,76,616,58,8,866
37588:415,4446,17,302,654,76,616,58,8,866
37606:2142,15642,39395,70923,17,103752,98258,64614,482,1728
37666:2142,17,302,654,76,616,58,8,866,84
37676:2178,19621,22046,68498,415,17,1890,18218,112588,1871
37692:3088,2142,17,302,654,76,616,58,8,866
37701:302,3234,1476,17,508,866,76,58,650,654
37708:17,302,654,76,616,58,508,8,866,84
37731:24530,103066,16996,4566,5553,8231,1957,66946,568,12264
37735:66881,22150,8111,7021,67394,4277,3372,17,40165,8211
37753:1677,5610,16658,48886,4146,17622,684,8783,5276,9626
37767:16964,1677,17,302,654,76,616,58,8,866
37790:24920,1677,17,302,654,76,616,58,8,866
37816:508,5111,2778,1902,3288,8066,8069,1752,81,10541
37849:2778,17,302,654,76,616,58,8,866,84
37876:80222,2778,17,302,654,76,616,58,8,866
37878:30,80222,17,302,654,76,616,58,8,866
37910:78374,17,302,654,76,616,58,8,866,84
37911:10310,60057,17,616,302,1023,650,7229,167,30664
37912:64234,17,302,654,76,616,58,8,866,84
37918:64234,17,302,654,76,616,58,8,866,84
37924:65669,64234,17,302,654,76,616,58,8,866
37934:394,239,4542,866,650,302,70,138,361,224
37971:17,29,302,2030,63014,674,654,98935,146,354
37987:34910,3718,1749,22597,140,17071,24335,550,1509,4156
37988:52200,39277,91352,3068,52056,105164,58,3599,86479,302
37989:88486,1397,5975,4889,9054,306,378,6311,2510,14268
38028:13166,88486,17,302,654,76,616,58,8,866
38029:5405,14754,168,53440,88486,17,302,654,76,616
38037:51343,88486,17,302,654,76,616,58,8,866
38057:913,38886,13260,92526,36993,49394,28219,4881,31528,4569
38073:17,76,8,1050,650,70,1245,518,2265,224
38080:74775,21244,31315,107890,885,500,719,347,254,68021
38088:7235,168,2642,661,984,76,2153,463,8252,8860
38108:1102,1762,17,302,654,8,616,866,76,518
38168:9612,7484,47785,45719,81228,7225,12254,661,719,574
38216:11623,9612,17,302,654,76,616,58,8,866
38244:731,3215,35187,25540,37421,72301,36075,11367,17,654
38281:2937,1508,29,76,654,402,58,431,908,245
38362:65,508,1499,1790,6793,866,8095,29,736,361
38367:4702,122,13060,3005,105023,120841,17,330,8183,654
38376:646,17,908,302,2162,84,48,8,931,1119
38391:646,17,302,654,76,616,58,8,866,84
38431:3730,17,302,58,616,866,76,29,84,650
38445:43508,3730,17,302,654,76,616,58,8,866
38451:19319,5443,7931,1913,2265,31633,21913,59579,2282,64737
38466:96,7931,17,302,654,76,616,58,8,866
38480:500,7931,17,302,654,76,616,58,8,866
38546:2644,223,17,2369,302,654,58,616,8,76
38557:25530,44922,4372,59847,108843,1834,302,97264,58,1382
38578:1681,22686,9180,1444,30895,5738,17,5581,58,1462
38616:35186,17,302,654,76,616,58,8,866,84
38645:18857,17567,9857,1556,5398,10316,10154,3672,4475,10438
38648:20938,16710,5232,30412,60328,44598,1625,83264,19940,30948
38661:6503,16710,17,302,654,76,616,58,8,866
38679:21163,16710,17,302,654,76,616,58,8,866
38684:866,16710,17,302,654,76,616,58,8,84
38685:1119,16710,17,302,654,76,616,58,8,866
38686:46663,62950,7115,9414,33947,9930,670,93694,1003,3148
38691:41217,568,483,7210,15141,616,952,103,470,19606
38704:10474,46870,5491,80495,49675,32775,23340,27641,86955,56449
38715:46870,17,302,654,76,616,58,8,866,84
38736:17426,46870,17,302,654,76,616,58,8,866
38739:9289,46870,17,302,654,76,616,58,8,866
38766:3177,46870,17,302,654,76,616,58,8,866
38778:924,31496,11808,52022,85053,75612,32942,30110,26767,34711
38786:46870,17,302,654,76,616,58,8,866,84
38813:93551,17,302,654,76,616,58,8,866,84
38868:17,3234,239,1476,654,866,58,138,273,70
38870:3017,17,302,616,394,650,76,8,58,398
38878:2097,8066,17,2917,302,97,654,749,182,224
38888:66812,86808,86058,99983,82807,100407,53519,17160,11300,89371
38897:66812,17,302,654,76,616,58,8,866,84
38945:26381,66812,17,302,654,76,616,58,8,866
38967:19029,44935,76460,7614,22848,20037,9782,94354,110617,43282
38983:19029,17,302,654,76,616,58,8,866,84
39003:27407,19029,17,302,654,76,616,58,8,866
39005:19029,17,302,654,76,616,58,8,866,84
39021:45551,68950,108753,20491,60169,39005,73033,80335,112014,17
39043:60566,1902,50908,5084,15767,12045,41214,4034,35380,43876
39049:9210,60566,17,302,654,76,616,58,8,866
39050:14464,19973,80417,87462,58845,4541,100072,81,568,774
39052:925,19973,17,302,654,76,616,58,8,866
39074:1847,19973,17,302,654,76,616,58,8,866
39083:36556,13909,16448,2162,8308,30108,43077,357,3155,28852
39084:2379,46823,1884,3423,6545,17071,81,1888,2967,348
39092:66892,57889,1446,11973,43332,7024,5552,10451,2715,2548
39105:6751,43332,17,302,654,76,616,58,8,866
39158:1002,4696,931,1460,8066,1072,441,1326,1760,3241
39159:109809,9932,176,25308,15746,11477,69007,17,302,654
39163:3847,109809,17,302,654,76,616,58,8,866
39188:254,17,302,654,361,76,58,29,354,84
39232:18105,254,17,302,654,76,616,58,8,866
39237:101,1804,58,2200,356,6011,2531,1245,76,736
39291:14444,4772,17,302,654,76,616,58,8,866
39295:546,1164,4880,866,56465,254,2265,358,17,70
39296:6606,56465,17,302,654,76,616,58,8,866
39308:33970,91825,93726,45717,51298,12549,88385,1119,2121,146
39379:11914,95255,68271,1245,690,407,1561,3534,23271,27860
39391:221,65137,1125,17,616,650,76,6007,654,84
39393:114,17,302,84,8,654,4032,616,696,394
39394:114,17,302,654,76,616,58,8,866,84
39429:114,17,302,654,76,616,58,8,866,84
39430:38199,39557,13523,3867,76,102208,1535,17,273,1245
39432:68426,47267,47452,76957,17,302,654,76,616,58
39458:28926,3423,17,780,2241,1884,76,3137,986,5767
39469:2377,1986,78389,99793,44383,15560,49842,13568,44628,49499
39515:1145,441,8928,14419,2991,1340,4513,771,371,840
39518:48823,8322,9674,38522,24933,36432,11072,6856,50871,16965
39528:102004,1145,17,302,654,76,616,58,8,866
39555:8705,14538,371,38225,10370,5574,16506,47652,76487,97558
39556:302,3234,1476,495,17,654,58,866,84,616
39567:3645,17,302,654,76,616,58,8,866,84
39580:1023,97,1180,6157,650,518,146,224,7132,866
39592:5253,23398,1122,33683,33720,1406,13878,15937,52070,9448
39594:568,15937,17,302,654,76,616,58,8,866
39617:7624,15937,17,302,654,76,616,58,8,866
39623:262,15937,17,302,654,76,616,58,8,866
39652:9207,15937,17,302,654,76,616,58,8,866
39662:50336,17,302,654,76,616,58,8,866,84
39693:50780,79968,281,56464,111390,119840,18901,1462,76,1023
39694:69150,118073,42632,13694,17,302,654,76,616,58
39707:7324,84127,85038,6740,113893,32065,110546,66734,111888,17
39718:4671,7622,88705,31999,45746,53537,6788,986,1539,5262
39730:224,88705,17,302,654,76,616,58,8,866
39731:2031,88705,17,302,654,76,616,58,8,866
39796:90226,1400,1460,2318,984,9417,115145,8860,168,36979
39821:42306,76635,78183,1682,8937,378,168,353,546,1002
39822:3191,614,9789,302,17,500,1471,952,2097,5465
39863:22315,7178,13517,13732,84,431,29,1550,76,1102
39865:13517,17,302,654,76,616,58,8,866,84
39876:13517,17,302,654,76,616,58,8,866,84
39877:20313,15163,22238,61228,16610,111411,8446,23964,8275,54390
39878:239,302,654,84,58,866,616,650,76,29
